E [keV], sigma [10^22 cm^-2]
 9.395    0.0113104
 9.405    0.0112782
 9.415    0.0112454
 9.425    0.0112120
 9.435    0.0111803
 9.445    0.0111475
 9.455    0.0111147
 9.465    0.0110819
 9.475    0.0110502
 9.485    0.0110186
 9.495    0.0109858
 9.505    0.0109554
 9.515    0.0109237
 9.525    0.0108921
 9.535    0.0108605
 9.545    0.0108295
 9.555    0.0107985
 9.565    0.0107668
 9.575    0.0107364
 9.585    0.0107066
 9.595    0.0106749
 9.605    0.0106451
 9.615    0.0106141
 9.625    0.0105842
 9.635    0.0105543
 9.645    0.0105240
 9.655    0.0104936
 9.665    0.0104637
 9.675    0.0104351
 9.685    0.0104052
 9.695    0.0103754
 9.705    0.0103467
 9.715    0.0103169
 9.725    0.0102877
 9.735    0.0102596
 9.745    0.0102298
 9.755    0.0102018
 9.765    0.0101732
 9.775    0.0101452
 9.785    0.0101165
 9.795    0.0100872
 9.805    0.0100604
 9.815    0.0100317
 9.825    0.0100042
 9.835   0.00997624
 9.845   0.00994819
 9.855   0.00992076
 9.865   0.00989340
 9.875   0.00986522
 9.885   0.00983839
 9.895   0.00981157
 9.905   0.00978414
 9.915   0.00975722
 9.925   0.00972922
 9.935   0.00970299
 9.945   0.00967733
 9.955   0.00964992
 9.965   0.00962420
 9.975   0.00959681
 9.985   0.00957113
 9.995   0.00954490
10.005   0.00951798
10.015   0.00949000
10.025   0.00946076
10.035   0.00943277
10.045   0.00940413
10.055   0.00937717
10.065   0.00934920
10.075   0.00931997
10.085   0.00929314
10.095   0.00926623
10.105   0.00923823
10.115   0.00921139
10.125   0.00918332
10.135   0.00915592
10.145   0.00912897
10.155   0.00910222
10.165   0.00907478
10.175   0.00904908
10.185   0.00902171
10.195   0.00899596
10.205   0.00896852
10.215   0.00894292
10.225   0.00891669
10.235   0.00889043
10.245   0.00886411
10.255   0.00883847
10.265   0.00881230
10.275   0.00878662
10.285   0.00876098
10.295   0.00873585
10.305   0.00871024
10.315   0.00868514
10.325   0.00866017
10.335   0.00863507
10.345   0.00861008
10.355   0.00858436
10.365   0.00855927
10.375   0.00853545
10.385   0.00851040
10.395   0.00848662
10.405   0.00846149
10.415   0.00843760
10.425   0.00841316
10.435   0.00838869
10.445   0.00836482
10.455   0.00834160
10.465   0.00831711
10.475   0.00829266
10.485   0.00826935
10.495   0.00824550
10.505   0.00822226
10.515   0.00819906
10.525   0.00817519
10.535   0.00815247
10.545   0.00812915
10.555   0.00810533
10.565   0.00808330
10.575   0.00805999
10.585   0.00803739
10.595   0.00801410
